URL,Titre,Entreprise,Ville,Département,Contrat,Salaire,Secteur,Télétravail,Niveau,Expérience,Compétences,Nb_Competences
https://www.hellowork.com/fr-fr/emplois/64082468.html,Ingenieur d'Affaires IT H/F,SYNANTO,Lyon 1er,69,CDI,47500.0,Secteur informatique • ESN,True,5,1,c,1
https://www.hellowork.com/fr-fr/emplois/44423277.html,Informaticien d'Exploitation H/F,EURO-INFORMATION PRODUCTION,Verlinghem,59,CDI,30000.0,,False,5,1,"cd, jcl, mainframe, opc, tso, windows",6
https://www.hellowork.com/fr-fr/emplois/62692745.html,Ingénieur Iam H/F,RYDGE Conseil,Courbevoie,92,CDI,60000.0,Services aux Entreprises,False,5,7,"active directory, azure ad, dhcp, dns, gestion des identités, git, java, powershell, reporting, sql, windows, windows server",17
https://www.hellowork.com/fr-fr/emplois/59316535.html,Ingénieur d'Affaires IT H/F,MyConnectedCompany,Nanterre,92,CDI,58000.0,Secteur informatique • ESN,False,5,1,ci,1
https://www.hellowork.com/fr-fr/emplois/63058950.html,Ingénieur Système Informatique H/F,Lynx RH,Lille,59,CDI,37500.0,Services aux Entreprises,False,5,1,"ansible, automatisation, aws, bash, cloud, cloud computing, cybersécurité, devops, gestion des incidents, linux, python, réseaux, supervision",16
https://www.hellowork.com/fr-fr/emplois/63822601.html,Alternant Développement IT - Talend H/F,PONANT,Marseille,13,Alternance,13729.74,,False,5,0,"api, java, recette, sql",4
https://www.hellowork.com/fr-fr/emplois/64035936.html,Ingénieur Développeur C++ Linux Embarqué H/F,Celad,Aix-en-Provence,13,CDI,40000.0,Secteur informatique • ESN,False,5,1,"c, c++, linux, tests unitaires",5
https://www.hellowork.com/fr-fr/emplois/63441097.html,Ingénieur Commercial - Informatique H/F,Leasecom,Fresnes,94,CDI,58000.0,,False,5,1,"c, crm, excel, réseaux, word",5
https://www.hellowork.com/fr-fr/emplois/64079378.html,Ingénieur Cybersécurité H/F,Kicklox,Lyon,69,CDI,21600.0,,True,5,7,"cybersécurité, réseaux, sécurité informatique",4
https://www.hellowork.com/fr-fr/emplois/59341973.html,Ingénieur·e Méthodes Maintenance - Informatique Industrielle H/F,Safran,Le Haillan,33,CDI,50000.0,,False,5,7,"cybersécurité, gestion de projet, gmao, informatique industrielle, iot, maintenance préventive, réseaux, réseaux industriels",13
https://www.hellowork.com/fr-fr/emplois/61388650.html,Bac Pro Cybersécurité Informatique et Réseaux Électronique en Contrat d'Apprentissage H/F,NUEVO CFA,Montreuil,93,Alternance,13722.0,Secteur informatique • ESN,False,,1,"cybersécurité, réseaux",2
https://www.hellowork.com/fr-fr/emplois/61761103.html,Ingénieur Développeur Back End Jakarta Ee H/F,Ressources Conseil,Voiron,38,CDI,50000.0,Services aux Entreprises,True,5,7,"agile, algorithmique, ansible, api, aws, cd, ci, ci/cd, cloud, devops, gitlab, intégration continue, iot, java, mysql, réseaux, scrum",18
https://www.hellowork.com/fr-fr/emplois/64066112.html,Ingénieur des Techniques Informatiques H/F,Akkodis Talent,Vélizy-Villacoublay,78,Intérim,41160.07,Secteur informatique • ESN,False,5,7,"help desk, réseaux, vpn, windows",5
https://www.hellowork.com/fr-fr/emplois/48906395.html,Reconversion Ingénieur Informatique & CDI H/F,SARDEL Conseil,Toulouse,31,CDI,29000.0,Secteur informatique • ESN,True,5,1,"agile, supervision",2
https://www.hellowork.com/fr-fr/emplois/58075926.html,Architecte Confirmé en Cybersécurité des Sytèmes Navals de Défense H/F,Naval Group,Ollioules,83,CDI,75000.0,,True,5,7,"cybersécurité, réseaux",2
https://www.hellowork.com/fr-fr/emplois/63432312.html,Ingénieur Informatique Industrielle H/F,Assystem,Cherbourg-en-Cotentin,50,CDI,41160.07,Secteur Energie • Environnement,True,5,7,".net, c, c#, c++, cybersécurité, reporting, réseau, sql, windows, wpf",10
https://www.hellowork.com/fr-fr/emplois/60277482.html,Ingénieur Commercial Informatique H/F,Externatic,Nantes,44,CDI,32500.0,Services aux Entreprises,True,2,1,"cloud, office 365, réseaux",4
https://www.hellowork.com/fr-fr/emplois/64106337.html,Senior Soc Engineer H/F,Kaino,Suresnes,92,CDI,85000.0,Secteur informatique • ESN,False,5,1,"active directory, cloud, cybersécurité, linux, microsoft 365, réseaux, windows",9
https://www.hellowork.com/fr-fr/emplois/64030606.html,Ingénieur Automaticien - Informaticien Industriel H/F,Automatique et Industrie,Lyon,69,CDI,28200.0,Secteur informatique • ESN,True,,1,"analyse fonctionnelle, informatique industrielle, python, recette, siemens, supervision, teams, tia portal, validation",12
https://www.hellowork.com/fr-fr/emplois/64036263.html,Ingénieur Développeur Web Full Stack .Net Core Angular H/F,Celad,Aix-en-Provence,13,Indépendant,80300.0,Secteur informatique • ESN,True,5,1,".net, angular, api, c, c#, développement mobile, framework, javascript, modélisation, rest, sql, typescript, windows",14
https://www.hellowork.com/fr-fr/emplois/62532899.html,Ingénieur Développeur Fullstack - Toulouse France H/F,Astek,Toulouse,31,CDI,46500.0,Secteur informatique • ESN,False,5,1,"agile, api, c, c#, documentation technique, framework, react, rest, réseaux, windows, wpf",12
https://www.hellowork.com/fr-fr/emplois/64271039.html,Alternance Informaticien Spécialisation Gestion Électronique de Documents H/F,CEA,Bagnols-sur-Cèze,30,Alternance,13729.74,,False,5,0,"api, c, c#, excel, ged, modélisation, recette, recette technique, sharepoint, sql, visual studio, xml",14
https://www.hellowork.com/fr-fr/emplois/64036646.html,Ingénieur Développeur C# .Net H/F,Akkodis,Toulouse,31,CDI,41160.07,Secteur informatique • ESN,False,5,1,".net, api, c, c#, devops, git, recette, sql, tests unitaires",10
https://www.hellowork.com/fr-fr/emplois/63595391.html,Ingénieur Développeur Microsoft Dynamics CRM H/F,Orange Business,Nanterre,92,CDI,60000.0,Secteur informatique • ESN,True,5,1,crm,1
https://www.hellowork.com/fr-fr/emplois/62306619.html,Ingénieur de Production Informatique - Strasbourg H/F,Sopra Steria,Schiltigheim,67,CDI,41160.07,Secteur informatique • ESN,True,5,1,"ansible, automatisation, automatisation des processus, c, dns, docker, gestion des incidents, kubernetes, linux, oracle, réseaux, sql, supervision, virtualisation, vmware, vpn, windows",21
https://www.hellowork.com/fr-fr/emplois/61607265.html,Ingénieur Sécurité Réseaux Ksc - Psc - 022025 H/F,Serma Safety & Security,Paris,75,CDI,55000.0,,True,5,1,"cloud, fortinet, linux, réseaux, sécurité informatique, windows",7
https://www.hellowork.com/fr-fr/emplois/64037025.html,Administrateur Sécurité Informatique H/F,LABASTIE HEADHUNTING,Paris,75,CDI,60000.0,Services aux Entreprises,True,5,,"hardening, office 365, réseaux",4
https://www.hellowork.com/fr-fr/emplois/63848822.html,Ingénieur Cybersécurité Expérimenté H/F,Lutessa,Paris 2e,75,CDI,60000.0,Secteur informatique • ESN,True,5,1,"automatisation, cybersécurité, gestion des incidents, powershell, python, supervision",8
https://www.hellowork.com/fr-fr/emplois/63800590.html,Alternant en Informatique H/F,GROUPE ADONIS,Toulouse,31,Alternance,13729.74,,False,,1,"adonis, agile, api, css, cybersécurité, mysql, rest",7
https://www.hellowork.com/fr-fr/emplois/57597146.html,Ingénieur Développeur - Superviseur Banc de Test - Secteur Automobile - Toulouse France H/F,Astek,Toulouse,31,CDI,46500.0,,False,5,1,"automatisation, c, gestion de projet, labview, validation",7
https://www.hellowork.com/fr-fr/emplois/58678834.html,Stage Ingénieur Informatique H/F,SPIE Industrie,Toulouse,31,Stage,41160.07,Services aux Entreprises,False,5,7,"big data, gestion de projet",5
https://www.hellowork.com/fr-fr/emplois/53826152.html,Ingénieur Informatique Industrielle - Automatisme H/F,Orano,Pierrelatte,26,CDI,41160.07,Secteur Energie • Environnement,False,5,1,"automate, cybersécurité, informatique industrielle, maintenance préventive, réseau, réseaux, réseaux industriels, scada, schneider, siemens",13
https://www.hellowork.com/fr-fr/emplois/63733005.html,Alternance Informaticien Infrastructure H/F,FM Logistic France,Crépy-en-Valois,60,Alternance,13729.74,,False,3,0,réseau,1
https://www.hellowork.com/fr-fr/emplois/64040628.html,Ingénieur Naval - Informatique Industriel H/F,ALTEN,Brest,29,CDI,41160.07,Secteur informatique • ESN,False,5,1,"c, c++, informatique industrielle, python, systèmes embarqués",7
https://www.hellowork.com/fr-fr/emplois/64207552.html,Administrateur Cybersécurité Soc H/F,Inside,Nantes,44,CDI,45000.0,Secteur informatique • ESN,True,5,7,"agile, c, cybersécurité, devops, linux, réseaux, windows",7
https://www.hellowork.com/fr-fr/emplois/64033337.html,Ingénieur Cybersécurité H/F,ITS Group,Lille,59,CDI,52500.0,Secteur informatique • ESN,True,5,1,"ci, cybersécurité, sécurité informatique",4
https://www.hellowork.com/fr-fr/emplois/64121571.html,Cyber Engineer H/F,Expleo,Dunkerque,59,CDI,42000.0,Secteur informatique • ESN,True,5,1,"cybersécurité, fortinet, mdm, réseau, réseaux, validation, vpn",7
https://www.hellowork.com/fr-fr/emplois/62793815.html,Administrateur·trice Sécurité Waf H/F,Altim,,,CDI,42000.0,Secteur informatique • ESN,False,5,7,"automatisation, cybersécurité, fortinet, gestion des incidents, réseaux, supervision",8
https://www.hellowork.com/fr-fr/emplois/64095665.html,Administrateur Cybersécurité - Metz H/F,Atos,Metz,57,CDI,46500.0,Secteur informatique • ESN,False,5,1,"administration systèmes, ansible, cybersécurité, linux, mdm, powershell, réseaux, vmware, windows",10
https://www.hellowork.com/fr-fr/emplois/56076527.html,Conseiller de Vente Expert en Informatique H/F,Olivier Mery,Fleury-les-Aubrais - Orléans,45,CDI,23100.0,,False,2,1,"c, réseau",2
https://www.hellowork.com/fr-fr/emplois/62060076.html,Formation Master Alternance - Initiale Expert IT Cybersécurité - Rentrée Septembre 2025 H/F,REDSUP,Clichy,92,Alternance,13729.74,,False,5,1,"cybersécurité, réseau, réseaux",3
https://www.hellowork.com/fr-fr/emplois/60367128.html,Ingénieur en Automatisme - Informatique Industrielle H/F,Framatome,Romans-sur-Isère,26,CDI,47500.0,Secteur Energie • Environnement,False,5,1,"ihm, informatique industrielle, intouch, schneider, supervision",6
https://www.hellowork.com/fr-fr/emplois/63805614.html,Technicien Informaticien - Alarmes Sécurité Contrôle d'Accès . H/F,Crescendo,,,CDI,47500.0,Services aux Entreprises,False,,1,"reporting, réseaux, sql, vpn",4
https://www.hellowork.com/fr-fr/emplois/63172156.html,Ingénieur de Production Informatique H/F,Hays,Courbevoie,92,CDI,56500.0,Services aux Personnes • Particuliers,False,2,1,"gestion des incidents, maintenance préventive, sécurité informatique",7
https://www.hellowork.com/fr-fr/emplois/64188260.html,Ingenieur Informatique Industrielle et Automatisme H/F,EXOS,Blois,41,CDI,45000.0,,False,5,1,"bms, dcs, excel, gmao, informatique industrielle, ms project, supervision, word",10
https://www.hellowork.com/fr-fr/emplois/64133883.html,Ingénieur Informatique Décisionnel - Bi H/F,Cleeven,Biot,6,CDI,36000.0,Services aux Entreprises,True,5,7,"bi, big data, business object, cognos, datamart, datastage, datawarehouse, etl, informatica, olap, qlikview, recette, reporting, stockage",16
https://www.hellowork.com/fr-fr/emplois/63429936.html,Ingénieur Infrastructure Informatique H/F,Akkey,Toulouse,31,CDI,39500.0,Services aux Entreprises,False,5,1,"active directory, ansible, bash, dhcp, dns, docker, kubernetes, linux, monitoring, powershell, reporting, réseau, réseaux, shell, stockage, vmware, windows, windows server",20
https://www.hellowork.com/fr-fr/emplois/64018028.html,Administrateur Sécurité Informatique H/F,Michael Page,Paris 17e,75,CDI,54000.0,Services aux Entreprises,False,3,1,"reporting, réseaux, sécurité informatique, windows, windows server",7
https://www.hellowork.com/fr-fr/emplois/64135237.html,Ingénieur Développeur .Net H/F,Objectware,Nancy,54,CDI,41500.0,Secteur informatique • ESN,False,3,7,".net, angular, base de données, c, c#, documentation technique, sql",10
https://www.hellowork.com/fr-fr/emplois/64248381.html,Alternance - Ingénieur Automatisation IT H/F,Groupe ADP,Orly,94,Alternance,13729.74,,True,5,1,"automatisation, c, documentation technique, excel, powershell, python, word",8
https://www.hellowork.com/fr-fr/emplois/60332576.html,Ingénieur Cybersécurité H/F,AFD.TECH,Paris,75,CDI,48500.0,Secteur informatique • ESN,True,5,1,gestion de projet,3
https://www.hellowork.com/fr-fr/emplois/62831276.html,Ingénieur en Informatique Industrielle - Systèmes de Protection de Sites H/F,Assystem,Tours,37,CDI,42000.0,Secteur Energie • Environnement,False,5,7,"automate, informatique industrielle, reporting, supervision",5
https://www.hellowork.com/fr-fr/emplois/57030511.html,Informaticien d'Etudes - Analyste Développeur - Equipe Echanges Banques Entreprises H/F,EURO-INFORMATION DEVELOPPEMENTS,Fontenay-sous-Bois,94,CDI,44500.0,,True,5,1,"c, c#, cobol, db2, java, mainframe, réseaux, sql",8
https://www.hellowork.com/fr-fr/emplois/61683054.html,Chef de Projets Digitaux - Ingénieur Projets Informatique H/F,SPIE Nucléaire,Pierrelatte,26,CDI,21600.0,Secteur Energie • Environnement,False,5,1,"modélisation, reporting, réseau, uml",4
https://www.hellowork.com/fr-fr/emplois/63859439.html,Ingénieur en Cybersécurité Industrielle H/F,SYSTRA,Paris,75,CDI,60000.0,,False,5,7,"cybersécurité, réseaux",2
https://www.hellowork.com/fr-fr/emplois/64235474.html,Ingénieur Sécurité Cloud H/F,Orange,Châtillon,92,CDI,60000.0,,True,5,1,"aws, cloud, cybersécurité",3
https://www.hellowork.com/fr-fr/emplois/64058611.html,Alternance - Informaticien Architecture et Réseaux H/F,Boccard,Montauban-de-Bretagne,35,Alternance,13729.74,Services aux Entreprises,False,5,1,"c, réseau, réseaux",3
https://www.hellowork.com/fr-fr/emplois/61497106.html,Ingénieur Safety Logiciel H/F,Exail,La Garde,83,CDI,52000.0,,True,5,7,"analyse fonctionnelle, ia, systèmes embarqués, validation",6
https://www.hellowork.com/fr-fr/emplois/64013058.html,Administrateur Sécurité H/F,Atos,Bezons,95,CDI,49500.0,Secteur informatique • ESN,False,5,1,"administration système, redhat, sharepoint, sécurité informatique",6
https://www.hellowork.com/fr-fr/emplois/63737013.html,Ingénieur Informatique Industrielle H/F,Assystem,Lyon,69,CDI,50000.0,Secteur Energie • Environnement,True,5,1,"cybersécurité, informatique industrielle, réseau, supervision",5
https://www.hellowork.com/fr-fr/emplois/46521260.html,Informaticien Support Technique aux Utilisateurs H/F,EURO-INFORMATION PRODUCTION,Verlinghem,59,CDI,33500.0,,True,5,1,"réseau, supervision",2
https://www.hellowork.com/fr-fr/emplois/62306932.html,Ingénieur Développeur C++ Confirmé - Grenoble H/F,CS Group,Fontaine,38,CDI,38000.0,Secteur informatique • ESN,False,5,7,"c, c++, documentation technique, framework, ihm, modélisation, validation",8
https://www.hellowork.com/fr-fr/emplois/64066367.html,Ingénieur de Production Informatique H/F,Sea Tpi,Aix-en-Provence,13,CDI,45000.0,Secteur informatique • ESN,False,5,1,"ci, linux, powershell, recette, shell, windows",6
https://www.hellowork.com/fr-fr/emplois/64252052.html,Consultant Cyber Conformité - Confirmé H/F,Monaco cyber sécurité,Aix-en-Provence,13,CDI,21600.0,Services aux Entreprises,True,5,1,cybersécurité,1
https://www.hellowork.com/fr-fr/emplois/64079376.html,Pentester H/F,Kicklox,Lyon,69,CDI,21600.0,,True,5,7,"bash, cybersécurité, python, réseaux",4
https://www.hellowork.com/fr-fr/emplois/63848771.html,Ingénieur IT Validation H/F,Lutessa,Chartres,28,CDI,52500.0,Secteur informatique • ESN,True,5,1,"annexe 11, environnement gxp, ispe gamp, migration de données, validation",10
https://www.hellowork.com/fr-fr/emplois/61950305.html,Ingénieur Développeur Backend - Lead Tech - Java-Jakarta H/F,Externatic,Voiron,38,CDI,55000.0,Services aux Entreprises,True,2,1,"algorithmique, angular, aws, cd, ci, ci/cd, cloud, devops, développement mobile, ia, iot, java, javascript, mysql, réseau, réseaux, sql, stockage",19
https://www.hellowork.com/fr-fr/emplois/61541089.html,Architecte Cybersécurité H/F,Davidson Consulting,Rennes,35,CDI,55000.0,Secteur informatique • ESN,True,5,7,"cloud, cybersécurité, devops, réseau, supervision",5
https://www.hellowork.com/fr-fr/emplois/64200785.html,Ingénieur d'Affaires IT H/F,Hedon Technologies,Bordeaux,33,CDI,46250.0,,False,5,1,c,1
https://www.hellowork.com/fr-fr/emplois/33257487.html,Ingénieur Informaticien Assurances H/F,EURO-INFORMATION DEVELOPPEMENTS,Strasbourg,67,CDI,42500.0,,False,5,1,"c, c#, cobol, db2, html, tests unitaires, xml, xsl",9
https://www.hellowork.com/fr-fr/emplois/47824669.html,Ingénieur Sécurité Informatique H/F,AS International,,,CDI,52500.0,Secteur informatique • ESN,True,5,1,"ansible, aws, cd, ci, ci/cd, cloud, devops",7
https://www.hellowork.com/fr-fr/emplois/62988190.html,Architecte Sécurité Informatique H/F,Docaret,Rennes,35,CDI,39500.0,Secteur informatique • ESN,False,5,8,"active directory, cybersécurité, gestion des identités, linux, réseau, réseaux, supervision, virtualisation, windows",12
https://www.hellowork.com/fr-fr/emplois/62382884.html,Ingénieur Informatique - Chef de Projets IT - Confirmé H/F,TECHNICATOME,Bouches-du-Rhône,13,CDI,42500.0,,False,5,7,"cybersécurité, gestion de projet, reporting, réseaux",6
https://www.hellowork.com/fr-fr/emplois/48494159.html,Architecte Sécurité H/F,Tohtem,Toulouse,31,CDI,50000.0,Secteur informatique • ESN,True,5,7,"active directory, administration réseau, administration système, ansible, automatisation, backup, bash, cloud, linux, python, réseau, réseaux, supervision, virtualisation, vmware, windows, windows server",21
https://www.hellowork.com/fr-fr/emplois/63974235.html,Informaticien Support Assistance H/F,EURO-INFORMATION PRODUCTION,Strasbourg,67,CDI,31000.0,,True,5,1,"réseau, réseaux, supervision",3
https://www.hellowork.com/fr-fr/emplois/62706819.html,Ingénieur en Informatique Industrielle H/F,Abylsen,Grenoble,38,CDI,40000.0,Secteur informatique • ESN,False,5,1,"c, c#, informatique industrielle, mes, réseaux, réseaux industriels, validation",9
https://www.hellowork.com/fr-fr/emplois/63959657.html,Ingénieur Commercial Bureautique - Informatique H/F,Team.is,Cayenne,973,CDI,41160.07,,False,2,1,réseau,1
https://www.hellowork.com/fr-fr/emplois/63970959.html,Ingénieur Informatique Industrielle H/F,Zach System,Avrillé,49,CDI,41160.07,,True,5,1,"api, deltav, emerson, ihm, informatique industrielle, intouch, pcs7, pl7 pro, réseaux, schneider, siemens, sql, step 7, supervision, tia portal, unity pro, validation, wonderware",23
https://www.hellowork.com/fr-fr/emplois/63118319.html,Alternant Ingénieur IT H/F,EURO-INFORMATION DEVELOPPEMENTS,Strasbourg,67,Alternance,15500.0,,False,5,1,"c, c#, cobol",3
https://www.hellowork.com/fr-fr/emplois/64232078.html,Expert·e mes Delmia Apriso - Grenoble H/F,Sopra Steria,Grenoble,38,CDI,47500.0,Secteur informatique • ESN,False,5,7,"documentation technique, mes",3
https://www.hellowork.com/fr-fr/emplois/63741272.html,Alternance - Ingénieur IT Asset Manager H/F,Naval Group,Lorient,56,Alternance,13729.74,,False,5,1,réseau,1
https://www.hellowork.com/fr-fr/emplois/64110248.html,Ingénieur Automatisme Informatique Industrielle H/F,ALTEN,Massy,91,CDI,41160.07,Secteur informatique • ESN,False,5,1,"cybersécurité, ihm, informatique industrielle, intouch, pcvue, réseaux, supervision",8
https://www.hellowork.com/fr-fr/emplois/45397840.html,Informaticien Sécurité - Pilotage des Risques - Conformité H/F,EURO-INFORMATION DEVELOPPEMENTS,Paris 6e,75,CDI,52500.0,,True,5,1,gestion de projet,3
https://www.hellowork.com/fr-fr/emplois/64036278.html,Ingénieur Développeur Front-End Angular H/F,Celad,Aix-en-Provence,13,Indépendant,84700.0,Secteur informatique • ESN,True,5,1,"agile, angular, api, cd, ci, jenkins, rest",7
https://www.hellowork.com/fr-fr/emplois/63111809.html,Ingénieure - Ingénieur Informatique Industrielle - Strasbourg H/F,Capgemini Engineering,Nord,59,CDI,47500.0,,False,3,1,".net, c, c#, git, informatique industrielle, sql, supervision, teststand, validation",10
https://www.hellowork.com/fr-fr/emplois/63191246.html,Alternance - Ingénieur Informatique et Réseau Is Manufacturing H/F,bioMérieux,Lyon,69,Alternance,13729.74,,False,3,1,"api, gestion de projet, ihm, opc, opc ua, réseau, scada, virtualisation",11
https://www.hellowork.com/fr-fr/emplois/63902815.html,Ingénieur Informatique Digitalisation - Gc Epr2 - Stage Tfe H/F,Eiffage Génie Civil,Vélizy-Villacoublay,78,Stage,41160.07,,False,5,1,c,1
https://www.hellowork.com/fr-fr/emplois/64270950.html,Ingénieur·e Projet Informatique H/F,CEA,Le Vésinet,78,CDI,60000.0,,True,5,1,"angular, base de données, bi, c, crm, etl, java, linux, oracle, portail client, power bi, python, sql, windows, windows server",20
https://www.hellowork.com/fr-fr/emplois/48905066.html,Reconversion Ingénieur Informatique & CDI H/F,SARDEL Conseil,Noisy-le-Grand,93,CDI,29000.0,Secteur informatique • ESN,True,5,1,"agile, supervision",2
https://www.hellowork.com/fr-fr/emplois/60367135.html,Ingénieur en Automatisme - Informatique Industrielle Np24 H/F,Framatome,Romans-sur-Isère,26,CDI,47500.0,Secteur Energie • Environnement,False,5,1,"ihm, informatique industrielle, intouch, schneider, supervision",6
https://www.hellowork.com/fr-fr/emplois/45764941.html,Architecte Cyber Sécurité Embarqué H/F,Safran,Éragny,95,CDI,60000.0,,False,5,7,"cybersécurité, systèmes embarqués",3
https://www.hellowork.com/fr-fr/emplois/33257111.html,Informaticien Systèmes et Réseaux - Gestionnaire d'Infrastructures de Sécurité H/F,EURO-INFORMATION PRODUCTION,Strasbourg,67,CDI,47000.0,,True,5,1,"c, cobol, mainframe, réseaux",4
https://www.hellowork.com/fr-fr/emplois/64270506.html,Ingénieur·e Développeur·se Thermohydraulique H/F,CEA,Saclay,91,CDI,41160.07,,False,5,1,"architecture logicielle, c, c++, modélisation, python",6
https://www.hellowork.com/fr-fr/emplois/61218220.html,Ingénieur Informaticien Industriel Chef de Projet H/F,ACB,Nantes,44,CDI,42000.0,,True,5,7,"c, c++, gestion de projet, ihm, informatique industrielle, straton",9
https://www.hellowork.com/fr-fr/emplois/63805620.html,Technicien Informaticien - Alarmes Sécurité Contrôle d'Accès . H/F,Crescendo,Lyon,69,CDI,21600.0,Services aux Entreprises,False,,1,"reporting, réseaux, sql, vpn",4
https://www.hellowork.com/fr-fr/emplois/64141131.html,Expert IT Automatisation - Alternance H/F,EDF,Nanterre,92,Alternance,13729.74,Secteur Energie • Environnement,False,5,0,"administration système, ansible, automatisation, devops, git, gitlab, linux, postgresql, python, sql",11
https://www.hellowork.com/fr-fr/emplois/62779876.html,Alternance - Ingénieur Informatique Outils Projets H/F,Framatome,Lyon,69,Alternance,13729.74,Secteur Energie • Environnement,False,5,1,"bi, c, excel, macro, reporting, tableau croisé dynamique, teams, vba",10
https://www.hellowork.com/fr-fr/emplois/64261961.html,Ingénieur Cybersécurité Checkpoint H/F,AK Recrutement,Civrieux,1,CDI,55000.0,Secteur informatique • ESN,False,5,7,"ci, cloud, vpn",3
https://www.hellowork.com/fr-fr/emplois/63211666.html,Ingénieur Développeur Fullstack H/F,Abylsen,Paris 8e,75,CDI,39000.0,Secteur informatique • ESN,False,5,1,"angular, api, base de données, cd, ci, ci/cd, devops, docker, git, java, jenkins, kubernetes, mysql, node.js, postgresql, python, react, rest, typescript, vue.js",22
https://www.hellowork.com/fr-fr/emplois/62910258.html,Alternance - Ingénieur Cybersécurité H/F,ESTI : Ecole Supérieure des Technologies Industrielles,Rennes,35,Alternance,13729.74,,False,3,1,iot,1
https://www.hellowork.com/fr-fr/emplois/64119174.html,Cybersecurity Engineer - Offensive Security H/F,Boulanger,Lesquin,59,CDI,21600.0,,False,5,7,"aws, cybersécurité, framework, go, java, linux, macos, powershell, python",9
https://www.hellowork.com/fr-fr/emplois/63098503.html,Specialist - Ingénieur Développeur c Sous Os Temps Réel H/F,ALTEN,Montpellier,34,CDI,45500.0,Secteur informatique • ESN,False,5,1,"automatisation, c, systèmes embarqués, tests unitaires, validation",7
https://www.hellowork.com/fr-fr/emplois/62828554.html,Informaticien Industriel H/F,Bossard SA,La Roche-sur-Yon,85,CDI,41160.07,Secteur informatique • ESN,True,3,7,"c, c#, c++, informatique industrielle, modbus, opc, opc ua, python, réseaux, sql",12
https://www.hellowork.com/fr-fr/emplois/62784544.html,Ingenieur d'Affaires IT H/F,Conserto,Paris 8e,75,CDI,52500.0,Secteur informatique • ESN,True,5,1,"agile, ansible, aws, ci, cloud, devops, docker, java, javascript, kubernetes, scrum, typescript",12
https://www.hellowork.com/fr-fr/emplois/64270604.html,Modeling And Exploration Engineer For Computing Architectures With Optical Components H/F,CEA,Saclay,91,CDD,42500.0,,False,5,1,"api, bash, c, c++, docker, git, java, linux, machine learning, python, validation",12
https://www.hellowork.com/fr-fr/emplois/64046641.html,Ingénieur Informatique Industrielle H/F,Davidson Consulting,,,CDI,46500.0,Secteur informatique • ESN,False,5,1,"c, c#, c++, erp, gestion de projet, informatique industrielle, microsoft sql server, oracle, sql, validation",15
https://www.hellowork.com/fr-fr/emplois/59369441.html,Ingénieur Developpeur C# - Wcf - Wpf - Toulouse France H/F,Astek,Toulouse,31,CDI,56500.0,,False,5,1,"agile, architecture logicielle, c, c#, c++, git, microservices, powershell, rest, réseaux, scrum, sql, uml, virtualisation, visual studio, wpf",18
https://www.hellowork.com/fr-fr/emplois/63397533.html,Ingénieur BE Automatisme - Informatique Industrielle H/F,Fiderim Deux Savoie,Annecy,74,CDI,35000.0,Services aux Entreprises,False,3,1,"informatique industrielle, tests unitaires, validation",5
https://www.hellowork.com/fr-fr/emplois/50840860.html,Ingénieur IT Technologie Mitel H/F,SPIE ICS,Nantes,44,CDI,42000.0,Secteur informatique • ESN,False,5,7,réseaux,1
https://www.hellowork.com/fr-fr/emplois/60430342.html,Expert Cyber Securite H/F,Klesia,Paris 11e,75,CDI,60000.0,,True,5,7,"c, cloud, cybersécurité, powershell, python, vpn, windows",7
https://www.hellowork.com/fr-fr/emplois/51337707.html,Informaticien Etudes et Exploitation H/F,Orano,La Hague,50,CDI,35500.0,Secteur Energie • Environnement,False,5,1,cybersécurité,1
https://www.hellowork.com/fr-fr/emplois/64091933.html,Chargé de Sécurité des Systèmes d'Information H/F,Yzee services,Maxéville,54,CDI,46500.0,Services aux Entreprises,False,5,1,reporting,1
https://www.hellowork.com/fr-fr/emplois/60417846.html,Ingénieur Développement Informatique C# H/F,Madic Industries,Baillargues,34,CDI,35000.0,Secteur Energie • Environnement,True,5,1,".net, base de données, c, c#, c++, framework, gestion de projet, git, java, sql, teams, visual studio, windows, xml",19
https://www.hellowork.com/fr-fr/emplois/33257050.html,Informaticien d'Etude Solution de Paiements France et International H/F,EURO-INFORMATION DEVELOPPEMENTS,Strasbourg,67,CDI,67500.0,,False,5,1,".net, analyse fonctionnelle, c, c#, cobol, db2, jcl, sql",9
https://www.hellowork.com/fr-fr/emplois/59303201.html,Ingénieur Iam Sailpoint H/F,AFD.TECH,Nantes,44,CDI,45000.0,Secteur informatique • ESN,True,5,1,"active directory, aws, cloud, cybersécurité, gestion des identités, java, powershell, validation",11
https://www.hellowork.com/fr-fr/emplois/64126900.html,Ingénieur Cybersécurité - Ferroviaire H/F,Viveris.,Rungis,94,CDI,45000.0,Services aux Entreprises,True,5,1,"active directory, administration système, cybersécurité, documentation technique, linux, redhat, réseaux, vmware, windows",12
https://www.hellowork.com/fr-fr/emplois/60135695.html,Ingénieur de Production Informatique H/F,Tohtem,Toulouse,31,CDI,50000.0,Secteur informatique • ESN,True,5,7,"automatisation, base de données, devops, go, industrialisation, linux, recette, recette technique, reporting, sécurité informatique, validation, windows",16
